Time in s;CH 2 BITBUS;Time in 250ns TICS;Delta TICs;TIME in ps;Delta in ps;;
0.003788652;1;15155;11;3788652;2632;"#2632 com_rxin = 1;";
0.003791356;0;15165;10;3791356;2704;"#2704 com_rxin = 0;";
0.003793984;1;15176;11;3793984;2628;"#2628 com_rxin = 1;";
0.003796688;0;15187;11;3796688;2704;"#2704 com_rxin = 0;";
0.00379932;1;15197;10;3799320;2632;"#2632 com_rxin = 1;";
0.00380202;0;15208;11;3802020;2700;"#2700 com_rxin = 0;";
0.003804652;1;15219;11;3804652;2632;"#2632 com_rxin = 1;";
0.003807352;0;15229;10;3807352;2700;"#2700 com_rxin = 0;";
0.003809984;1;15240;11;3809984;2632;"#2632 com_rxin = 1;";
0.003812684;0;15251;11;3812684;2700;"#2700 com_rxin = 0;";
0.003815316;1;15261;10;3815316;2632;"#2632 com_rxin = 1;";
0.00381802;0;15272;11;3818020;2704;"#2704 com_rxin = 0;";
0.003820652;1;15283;11;3820652;2632;"#2632 com_rxin = 1;";
0.003823352;0;15293;10;3823352;2700;"#2700 com_rxin = 0;";
0.003825984;1;15304;11;3825984;2632;"#2632 com_rxin = 1;";
0.003828684;0;15315;11;3828684;2700;"#2700 com_rxin = 0;";
0.003831316;1;15325;10;3831316;2632;"#2632 com_rxin = 1;";
0.003834016;0;15336;11;3834016;2700;"#2700 com_rxin = 0;";
0.003836648;1;15347;11;3836648;2632;"#2632 com_rxin = 1;";
0.003839352;0;15357;10;3839352;2704;"#2704 com_rxin = 0;";
0.003841984;1;15368;11;3841984;2632;"#2632 com_rxin = 1;";
0.003844684;0;15379;11;3844684;2700;"#2700 com_rxin = 0;";
0.003855316;1;15421;42;3855316;10632;"#10632 com_rxin = 1;";
0.003858016;0;15432;11;3858016;2700;"#2700 com_rxin = 0;";
0.003860648;1;15443;11;3860648;2632;"#2632 com_rxin = 1;";
0.003863352;0;15453;10;3863352;2704;"#2704 com_rxin = 0;";
0.00386598;1;15464;11;3865980;2628;"#2628 com_rxin = 1;";
0.003871352;0;15485;21;3871352;5372;"#5372 com_rxin = 0;";
0.00387398;1;15496;11;3873980;2628;"#2628 com_rxin = 1;";
0.003876684;0;15507;11;3876684;2704;"#2704 com_rxin = 0;";
0.003879316;1;15517;10;3879316;2632;"#2632 com_rxin = 1;";
0.003882016;0;15528;11;3882016;2700;"#2700 com_rxin = 0;";
0.003884648;1;15539;11;3884648;2632;"#2632 com_rxin = 1;";
0.003887348;0;15549;10;3887348;2700;"#2700 com_rxin = 0;";
0.00388998;1;15560;11;3889980;2632;"#2632 com_rxin = 1;";
0.003892684;0;15571;11;3892684;2704;"#2704 com_rxin = 0;";
